frame# 1    1822944988 []
frame# 214  1822952088 [(829, 467, 2, 5), (784, 469, 0, 4), (808, 463, 1, 4), (848, 480, 2, 5), (766, 482, 1, 4), (752, 498, 2, 5), (862, 500, 2, 5), (746, 520, 2, 5), (868, 526, 1, 5), (752, 549, 0, 3), (864, 549, 1, 5), (764, 563, 2, 5), (852, 569, 1, 4), (784, 579, 1, 4), (806, 582, 2, 5), (832, 582, 1, 5)]
frame# 215  1822952122 [(824, 462, 2, 5), (780, 466, 0, 4), (804, 459, 1, 5), (843, 478, 2, 5), (761, 477, 1, 4), (747, 494, 2, 6), (858, 496, 2, 4), (742, 515, 2, 5), (865, 522, 1, 4), (859, 545, 1, 5), (746, 545, 0, 4), (758, 559, 2, 5), (846, 565, 1, 5), (780, 575, 1, 4), (799, 578, 2, 5), (826, 578, 1, 4)]
frame# 216  1822952155 [(799, 456, 1, 4), (820, 459, 2, 5), (776, 461, 0, 4), (756, 471, 1, 4), (840, 472, 2, 5), (743, 488, 2, 5), (852, 493, 2, 5), (736, 511, 2, 5), (859, 519, 1, 4), (854, 541, 1, 5), (740, 538, 0, 4), (753, 555, 2, 5), (841, 560, 1, 5), (775, 571, 1, 4), (795, 574, 2, 5), (820, 573, 1, 4)]
frame# 217  1822952188 [(795, 452, 1, 4), (816, 455, 2, 5), (770, 457, 0, 4), (752, 467, 1, 5), (836, 470, 2, 4), (736, 484, 2, 6), (848, 490, 2, 5), (731, 507, 2, 5), (852, 514, 1, 4), (849, 537, 1, 4), (734, 534, 0, 4), (747, 550, 2, 5), (835, 558, 1, 4), (768, 566, 1, 4), (815, 570, 1, 4), (790, 570, 2, 5)]
frame# 218  1822952222 [(789, 448, 1, 4), (810, 451, 2, 5), (765, 453, 0, 4), (747, 462, 1, 4), (828, 467, 2, 5), (732, 479, 2, 5), (842, 487, 2, 5), (726, 502, 1, 5), (848, 509, 1, 4), (728, 530, 0, 4), (844, 535, 1, 4), (742, 547, 2, 5), (828, 554, 1, 4), (762, 561, 1, 4), (808, 565, 1, 4), (783, 567, 2, 5)]
frame# 219  1822952255 [(824, 462, 2, 5), (741, 457, 1, 4), (725, 475, 2, 6), (835, 482, 2, 4), (720, 498, 2, 5), (841, 508, 1, 4), (724, 526, 0, 4), (836, 531, 1, 4), (736, 542, 2, 4), (822, 549, 1, 4), (756, 559, 1, 4), (776, 562, 2, 6), (802, 562, 1, 4), (784, 443, 1, 5), (805, 447, 2, 5), (760, 449, 0, 4)]
frame# 220  1822952288 [(780, 440, 1, 5), (800, 444, 2, 6), (755, 444, 0, 4), (736, 454, 1, 4), (819, 459, 2, 5), (721, 471, 2, 5), (831, 480, 2, 5), (715, 492, 2, 5), (836, 504, 1, 4), (716, 520, 0, 4), (832, 527, 1, 4), (728, 537, 2, 5), (816, 546, 1, 4), (797, 557, 1, 4), (750, 555, 1, 4), (770, 558, 2, 6)]
frame# 221  1822952322 [(775, 437, 1, 4), (796, 441, 2, 5), (750, 441, 0, 4), (732, 450, 1, 5), (814, 455, 2, 5), (715, 467, 2, 5), (825, 474, 2, 5), (708, 488, 2, 5), (830, 502, 1, 4), (712, 517, 0, 4), (724, 532, 2, 5), (824, 523, 1, 4), (810, 542, 1, 5), (744, 551, 1, 4), (764, 555, 2, 6), (790, 554, 1, 4)]
frame# 222  1822952355 [(769, 433, 1, 4), (745, 436, 0, 4), (727, 446, 1, 4), (790, 437, 2, 5), (807, 453, 2, 5), (709, 463, 2, 5), (819, 473, 2, 5), (704, 484, 2, 5), (824, 499, 1, 4), (705, 513, 0, 4), (819, 521, 1, 4), (717, 528, 2, 5), (805, 539, 1, 4), (737, 546, 1, 4), (758, 549, 2, 6), (784, 550, 1, 5)]
frame# 223  1822952388 [(764, 429, 1, 4), (740, 434, 0, 4), (785, 435, 2, 5), (720, 442, 1, 4), (803, 450, 2, 4), (705, 459, 2, 6), (814, 471, 2, 5), (698, 480, 2, 5), (819, 495, 1, 5), (700, 509, 0, 4), (811, 518, 1, 4), (712, 526, 2, 5), (798, 538, 1, 4), (732, 542, 1, 4), (777, 546, 1, 4), (751, 547, 2, 6)]
frame# 224  1822952422 [(735, 429, 0, 4), (779, 432, 2, 5), (760, 426, 1, 4), (717, 440, 1, 5), (799, 447, 2, 5), (700, 455, 2, 5), (810, 468, 2, 5), (692, 478, 2, 5), (813, 494, 1, 4), (694, 505, 0, 4), (808, 516, 1, 5), (706, 523, 2, 5), (724, 532, 2, 1), (792, 534, 1, 4), (724, 541, 1, 4), (772, 544, 1, 5), (746, 544, 2, 5)]
frame# 225  1822952455 [(756, 425, 1, 5), (776, 430, 2, 5), (732, 428, 0, 4), (713, 438, 1, 4), (794, 447, 2, 5), (695, 453, 2, 5), (804, 467, 2, 5), (688, 475, 2, 5), (808, 491, 1, 4), (688, 502, 0, 4), (803, 515, 1, 4), (701, 520, 2, 6), (788, 532, 1, 5), (720, 538, 1, 4), (741, 542, 2, 5), (766, 542, 1, 4)]
frame# 226  1822952488 [(752, 422, 1, 4), (772, 428, 2, 5), (709, 435, 1, 4), (728, 425, 0, 4), (790, 443, 2, 5), (690, 451, 2, 5), (800, 465, 2, 5), (684, 472, 2, 5), (804, 490, 1, 4), (684, 500, 0, 4), (797, 513, 1, 4), (696, 518, 2, 5), (783, 531, 1, 4), (716, 534, 1, 4), (736, 540, 2, 5), (761, 541, 1, 4)]
frame# 227  1822952522 [(748, 423, 1, 4), (723, 425, 0, 3), (767, 427, 2, 5), (704, 434, 1, 4), (785, 443, 2, 5), (686, 450, 2, 6), (795, 464, 2, 6), (679, 471, 2, 5), (800, 489, 1, 4), (680, 497, 0, 4), (792, 510, 1, 5), (692, 515, 2, 5), (778, 530, 1, 4), (710, 534, 1, 4), (731, 539, 2, 6), (756, 538, 1, 4)]
frame# 228  1822952555 [(744, 421, 1, 4), (764, 427, 2, 6), (719, 423, 0, 4), (700, 432, 1, 4), (682, 447, 2, 6), (781, 442, 2, 5), (792, 462, 2, 5), (675, 469, 2, 4), (796, 488, 1, 4), (676, 498, 0, 4), (788, 510, 1, 5), (686, 515, 2, 5), (772, 520, 2, 1), (773, 529, 1, 4), (707, 533, 1, 4), (727, 537, 2, 5), (752, 538, 1, 4)]
frame# 229  1822952588 [(716, 422, 0, 4), (740, 420, 1, 4), (759, 426, 2, 5), (696, 431, 1, 4), (778, 443, 2, 5), (678, 447, 2, 6), (788, 462, 2, 5), (672, 469, 2, 5), (792, 486, 1, 4), (672, 498, 0, 4), (784, 511, 1, 5), (684, 514, 2, 4), (769, 527, 1, 4), (703, 532, 1, 4), (724, 536, 2, 5), (748, 538, 1, 4)]
frame# 230  1822952622 [(736, 419, 1, 4), (757, 425, 2, 5), (692, 429, 1, 4), (712, 422, 0, 4), (776, 441, 2, 4), (675, 447, 2, 6), (783, 461, 2, 4), (668, 468, 2, 5), (788, 487, 1, 4), (668, 496, 0, 4), (781, 510, 1, 4), (680, 513, 2, 5), (766, 526, 1, 4), (700, 530, 1, 4), (720, 536, 2, 5), (744, 538, 1, 4)]
frame# 231  1822952655 [(732, 417, 1, 4), (708, 421, 0, 4), (753, 424, 2, 5), (689, 430, 1, 4), (772, 440, 2, 5), (672, 446, 2, 5), (781, 462, 2, 6), (663, 468, 2, 6), (784, 485, 1, 4), (665, 496, 0, 4), (776, 508, 1, 5), (676, 512, 2, 5), (762, 526, 1, 4), (695, 530, 1, 4), (715, 535, 2, 5), (740, 537, 1, 4)]
frame# 232  1822952688 [(664, 490, 0, 1), (660, 497, 0, 2), (772, 509, 1, 5), (671, 511, 2, 5), (757, 527, 1, 4), (690, 531, 1, 4), (711, 535, 2, 6), (737, 534, 1, 4), (728, 418, 1, 4), (704, 421, 0, 4), (749, 423, 2, 5), (684, 429, 1, 5), (767, 439, 2, 5), (668, 445, 2, 5), (660, 467, 2, 6), (777, 460, 2, 5), (780, 486, 1, 4), (656, 490, 0, 1)]
frame# 233  1822952722 [(724, 417, 1, 5), (745, 423, 2, 6), (700, 421, 0, 4), (680, 429, 1, 4), (762, 439, 2, 5), (664, 443, 2, 5), (773, 459, 2, 6), (656, 466, 2, 4), (776, 486, 1, 5), (656, 494, 0, 4), (768, 506, 1, 5), (666, 511, 2, 5), (752, 525, 1, 5), (686, 530, 1, 4), (706, 533, 2, 5), (732, 534, 1, 4)]
frame# 234  1822952755 [(720, 417, 1, 5), (741, 423, 2, 6), (696, 418, 0, 3), (676, 426, 1, 4), (758, 439, 2, 6), (658, 443, 2, 6), (768, 460, 2, 5), (652, 465, 2, 5), (652, 492, 0, 4), (772, 485, 1, 4), (765, 506, 1, 4), (662, 511, 2, 5), (748, 516, 2, 1), (680, 520, 2, 1), (748, 525, 1, 4), (680, 528, 1, 4), (728, 533, 1, 5), (702, 534, 2, 6)]
frame# 235  1822952788 [(736, 422, 2, 5), (715, 415, 1, 5), (672, 426, 1, 4), (692, 416, 0, 4), (654, 443, 2, 6), (753, 439, 2, 5), (763, 459, 2, 6), (646, 463, 2, 5), (767, 485, 1, 4), (646, 491, 0, 4), (760, 507, 1, 4), (657, 509, 2, 5), (676, 526, 1, 4), (744, 524, 1, 5), (696, 532, 2, 5), (723, 535, 1, 4)]
frame# 236  1822952822 [(712, 416, 1, 5), (688, 416, 0, 3), (731, 423, 2, 5), (668, 426, 1, 4), (747, 438, 2, 5), (649, 442, 2, 6), (759, 459, 2, 5), (642, 463, 2, 5), (761, 485, 1, 4), (640, 489, 0, 4), (754, 506, 1, 4), (652, 507, 2, 5), (736, 516, 2, 1), (672, 526, 1, 5), (738, 524, 1, 4), (692, 531, 2, 5), (716, 534, 1, 4)]
frame# 237  1822952855 [(707, 414, 1, 4), (680, 417, 0, 3), (726, 422, 2, 6), (662, 427, 1, 4), (744, 438, 2, 5), (644, 441, 2, 6), (754, 459, 2, 6), (636, 462, 2, 5), (756, 486, 1, 5), (636, 490, 0, 4), (647, 507, 2, 5), (748, 506, 1, 4), (665, 526, 1, 4), (685, 530, 2, 5), (711, 533, 1, 5), (732, 522, 1, 5)]
frame# 238  1822952888 [(701, 414, 1, 4), (676, 417, 0, 4), (656, 425, 1, 5), (722, 421, 2, 5), (640, 439, 2, 5), (738, 438, 2, 5), (748, 459, 2, 6), (630, 462, 2, 5), (751, 485, 1, 4), (631, 490, 0, 4), (743, 506, 1, 5), (641, 507, 2, 5), (728, 523, 1, 5), (660, 526, 1, 4), (679, 531, 2, 6), (705, 533, 1, 5)]
frame# 239  1822952922 [(696, 414, 1, 4), (672, 417, 0, 4), (715, 421, 2, 4), (652, 425, 1, 4), (634, 439, 2, 5), (733, 438, 2, 5), (744, 458, 2, 5), (624, 462, 2, 5), (745, 485, 1, 4), (624, 489, 0, 4), (736, 506, 1, 4), (635, 506, 2, 5), (654, 525, 1, 4), (720, 523, 1, 4), (673, 530, 2, 6), (700, 533, 1, 5)]
frame# 240  1822952955 [(692, 415, 1, 4), (665, 416, 0, 4), (711, 423, 2, 5), (647, 425, 1, 4), (628, 440, 2, 6), (727, 439, 2, 5), (737, 459, 2, 5), (620, 462, 2, 5), (740, 486, 1, 5), (620, 490, 0, 4), (630, 507, 2, 5), (732, 506, 1, 5), (716, 525, 1, 5), (648, 526, 1, 4), (668, 531, 2, 5), (692, 534, 1, 4)]
frame# 241  1822952988 [(686, 416, 1, 5), (659, 417, 0, 4), (705, 422, 2, 5), (641, 425, 1, 4), (623, 439, 2, 6), (723, 439, 2, 5), (614, 462, 2, 5), (732, 460, 2, 5), (735, 486, 1, 4), (613, 489, 0, 4), (623, 507, 2, 6), (725, 509, 1, 4), (709, 525, 1, 5), (643, 527, 1, 4), (662, 531, 2, 5), (688, 534, 1, 4)]
frame# 242  1822953022 [(681, 417, 1, 4), (701, 423, 2, 6), (656, 418, 0, 3), (636, 426, 1, 4), (618, 440, 2, 5), (718, 440, 2, 5), (609, 462, 2, 5), (727, 463, 2, 5), (728, 487, 1, 5), (607, 490, 0, 4), (619, 507, 2, 6), (719, 509, 1, 5), (636, 526, 1, 4), (704, 527, 1, 4), (657, 533, 2, 6), (683, 534, 1, 4)]
frame# 243  1822953055 [(676, 418, 1, 4), (652, 418, 0, 3), (697, 426, 2, 6), (632, 426, 1, 4), (613, 442, 2, 5), (714, 442, 2, 5), (605, 463, 2, 5), (722, 463, 1, 6), (603, 489, 0, 4), (723, 489, 1, 4), (613, 508, 2, 5), (717, 510, 1, 4), (632, 526, 1, 4), (700, 527, 1, 5), (651, 532, 2, 5), (677, 537, 1, 4)]
frame# 244  1822953088 [(672, 419, 1, 5), (648, 420, 0, 4), (693, 427, 2, 5), (628, 428, 1, 4), (609, 443, 2, 6), (709, 443, 2, 5), (600, 463, 2, 5), (718, 465, 2, 6), (720, 489, 1, 4), (599, 492, 0, 4), (608, 510, 2, 5), (712, 512, 1, 5), (627, 528, 1, 5), (695, 529, 1, 5), (647, 535, 2, 6), (672, 538, 1, 4)]
frame# 245  1822953122 [(668, 421, 1, 5), (689, 427, 2, 6), (624, 429, 1, 4), (643, 421, 0, 4), (606, 443, 2, 5), (706, 444, 2, 5), (714, 467, 2, 6), (596, 466, 2, 5), (596, 493, 0, 4), (716, 491, 1, 4), (606, 511, 2, 5), (708, 515, 1, 5), (691, 530, 1, 4), (624, 531, 1, 5), (644, 536, 2, 5), (668, 538, 1, 4)]
frame# 246  1822953155 [(666, 422, 1, 4), (640, 424, 0, 4), (620, 429, 1, 4), (685, 430, 2, 5), (602, 445, 2, 6), (702, 447, 2, 5), (593, 467, 2, 5), (711, 467, 2, 6), (591, 494, 0, 4), (712, 494, 1, 4), (601, 512, 2, 5), (704, 515, 1, 5), (620, 532, 1, 4), (688, 533, 1, 5), (639, 539, 2, 6), (664, 540, 1, 5)]
frame# 247  1822953188 [(663, 424, 1, 4), (636, 425, 0, 4), (682, 431, 2, 5), (616, 433, 1, 4), (598, 447, 2, 6), (700, 448, 2, 5), (589, 466, 2, 5), (707, 471, 2, 5), (708, 495, 1, 4), (589, 497, 0, 3), (700, 517, 1, 5), (598, 514, 2, 4), (616, 532, 1, 5), (684, 535, 1, 5), (636, 539, 2, 6), (660, 542, 1, 4)]
frame# 248  1822953222 [(659, 426, 1, 5), (632, 426, 0, 4), (680, 433, 2, 5), (614, 434, 1, 4), (596, 447, 2, 5), (695, 450, 2, 5), (586, 470, 2, 6), (704, 471, 2, 6), (705, 499, 1, 4), (584, 498, 0, 3), (594, 515, 2, 6), (696, 518, 1, 5), (612, 534, 1, 4), (680, 536, 1, 5), (632, 542, 2, 6), (657, 545, 1, 4)]
frame# 249  1822953255 [(655, 426, 1, 5), (632, 428, 0, 4), (612, 435, 1, 4), (676, 435, 2, 6), (592, 449, 2, 5), (692, 451, 2, 6), (583, 471, 2, 5), (701, 474, 2, 5), (703, 499, 1, 4), (579, 497, 0, 4), (592, 516, 2, 5), (693, 520, 1, 5), (608, 534, 1, 4), (676, 537, 1, 5), (628, 542, 2, 6), (655, 547, 1, 4)]
frame# 250  1822953288 [(627, 430, 0, 4), (654, 428, 1, 5), (674, 435, 2, 5), (608, 436, 1, 4), (590, 450, 2, 5), (690, 454, 2, 5), (580, 471, 2, 5), (698, 475, 2, 5), (700, 501, 1, 4), (579, 500, 0, 4), (588, 519, 2, 5), (692, 522, 1, 4), (673, 538, 1, 4), (606, 538, 1, 4), (626, 543, 2, 5), (652, 546, 1, 4)]
frame# 251  1822953322 [(652, 430, 1, 4), (625, 430, 0, 4), (671, 439, 2, 5), (606, 438, 1, 3), (587, 451, 2, 5), (687, 455, 2, 6), (695, 477, 2, 6), (577, 474, 2, 5), (696, 502, 1, 4), (576, 502, 0, 4), (585, 519, 2, 5), (688, 524, 1, 5), (604, 538, 1, 5), (671, 541, 1, 4), (648, 549, 1, 5), (624, 545, 2, 5)]
frame# 252  1822953355 [(624, 432, 0, 4), (648, 431, 1, 5), (604, 438, 1, 4), (668, 439, 2, 6), (685, 457, 2, 6), (585, 454, 2, 5), (575, 475, 2, 6), (693, 479, 2, 6), (695, 504, 1, 4), (572, 501, 0, 4), (584, 520, 2, 5), (685, 527, 1, 4), (600, 540, 1, 5), (668, 542, 1, 4), (621, 547, 2, 6), (646, 550, 1, 4)]
frame# 253  1822953388 [(619, 434, 0, 4), (647, 434, 1, 5), (666, 442, 2, 6), (601, 441, 1, 4), (582, 454, 2, 5), (682, 459, 2, 6), (573, 476, 2, 5), (691, 480, 2, 5), (571, 504, 0, 4), (693, 506, 1, 4), (580, 522, 2, 5), (684, 528, 1, 4), (598, 543, 1, 4), (665, 545, 1, 4), (618, 550, 2, 6), (644, 552, 1, 4)]
frame# 254  1822953422 [(644, 434, 1, 5), (619, 436, 0, 4), (600, 442, 1, 4), (664, 444, 2, 6), (580, 457, 2, 5), (680, 460, 2, 5), (571, 478, 2, 5), (688, 482, 2, 5), (688, 500, 2, 1), (564, 502, 0, 1), (569, 506, 0, 3), (688, 509, 1, 4), (578, 523, 2, 5), (680, 530, 1, 5), (596, 544, 1, 4), (663, 546, 1, 5), (615, 551, 2, 6), (640, 554, 1, 4)]
frame# 255  1822953455 [(642, 437, 1, 5), (615, 438, 0, 4), (596, 444, 1, 4), (662, 446, 2, 6), (577, 459, 2, 5), (677, 463, 2, 6), (568, 479, 2, 5), (686, 484, 2, 6), (566, 508, 0, 4), (688, 511, 1, 4), (576, 526, 2, 5), (677, 531, 1, 4), (592, 545, 1, 5), (660, 547, 1, 5), (612, 552, 2, 6), (638, 557, 1, 4)]
frame# 256  1822953488 [(640, 438, 1, 4), (614, 441, 0, 3), (595, 446, 1, 4), (659, 447, 2, 5), (576, 460, 2, 5), (676, 464, 2, 5), (683, 487, 2, 5), (565, 481, 2, 5), (564, 510, 0, 4), (684, 512, 1, 4), (572, 527, 2, 5), (676, 534, 1, 5), (591, 546, 1, 4), (610, 553, 2, 6), (658, 551, 1, 4), (636, 558, 1, 4)]
frame# 257  1822953522 [(560, 509, 0, 4), (683, 515, 1, 4), (570, 529, 2, 4), (672, 534, 1, 5), (588, 548, 1, 5), (656, 552, 1, 5), (608, 555, 2, 5), (632, 559, 1, 4), (637, 440, 1, 4), (611, 441, 0, 4), (592, 446, 1, 4), (658, 449, 2, 5), (572, 461, 2, 5), (674, 466, 2, 5), (563, 483, 2, 6), (682, 487, 2, 6)]
frame# 258  1822953555 [(636, 442, 1, 4), (591, 449, 1, 5), (609, 442, 0, 4), (655, 451, 2, 6), (571, 463, 2, 6), (671, 467, 2, 5), (561, 484, 2, 5), (680, 490, 2, 4), (680, 515, 1, 5), (558, 512, 0, 4), (568, 530, 2, 5), (670, 536, 1, 5), (584, 549, 1, 4), (652, 552, 1, 5), (605, 558, 2, 5), (630, 562, 1, 4)]
frame# 259  1822953588 [(633, 443, 1, 5), (607, 445, 0, 4), (588, 449, 1, 4), (653, 451, 2, 5), (569, 463, 2, 5), (670, 470, 2, 6), (560, 485, 2, 4), (678, 491, 2, 6), (556, 514, 0, 4), (678, 518, 1, 4), (566, 531, 2, 5), (668, 538, 1, 4), (583, 552, 1, 4), (652, 554, 1, 4), (603, 559, 2, 6), (628, 562, 1, 4)]
frame# 260  1822953622 [(632, 445, 1, 5), (607, 446, 0, 4), (588, 451, 1, 4), (651, 453, 2, 5), (568, 465, 2, 4), (666, 470, 2, 5), (557, 487, 2, 6), (676, 492, 2, 5), (676, 517, 1, 4), (555, 513, 0, 5), (564, 534, 2, 5), (667, 540, 1, 4), (581, 553, 1, 4), (648, 556, 1, 5), (601, 559, 2, 5), (627, 565, 1, 4)]
frame# 261  1822953655 [(604, 446, 0, 4), (631, 446, 1, 4), (585, 453, 1, 4), (650, 454, 2, 6), (566, 467, 2, 5), (665, 471, 2, 5), (555, 488, 2, 5), (674, 494, 2, 5), (552, 517, 0, 3), (676, 519, 1, 4), (561, 534, 2, 5), (664, 539, 1, 5), (648, 556, 1, 5), (580, 555, 1, 4), (600, 562, 2, 5), (625, 564, 1, 4)]
frame# 262  1822953688 [(630, 446, 1, 4), (584, 453, 1, 5), (604, 445, 0, 4), (649, 455, 2, 5), (566, 467, 2, 5), (665, 472, 2, 5), (555, 488, 2, 4), (673, 495, 2, 6), (552, 517, 0, 4), (674, 521, 1, 4), (562, 535, 2, 5), (664, 534, 1, 1), (664, 542, 1, 4), (580, 554, 1, 5), (646, 559, 1, 4), (598, 561, 2, 6), (624, 566, 1, 4)]
frame# 263  1822953722 [(628, 446, 1, 4), (604, 448, 0, 4), (585, 454, 1, 4), (649, 456, 2, 6), (564, 467, 2, 5), (664, 473, 2, 5), (554, 488, 2, 5), (673, 495, 2, 6), (552, 516, 0, 4), (673, 521, 1, 4), (560, 535, 2, 5), (664, 542, 1, 5), (578, 554, 1, 4), (646, 557, 1, 5), (598, 562, 2, 6), (624, 566, 1, 5)]
frame# 264  1822953755 [(628, 447, 1, 4), (604, 448, 0, 4), (584, 454, 1, 4), (648, 455, 2, 5), (564, 468, 2, 6), (664, 474, 2, 5), (672, 496, 2, 6), (553, 489, 2, 5), (552, 517, 0, 4), (672, 521, 1, 5), (560, 535, 2, 5), (663, 542, 1, 5), (576, 548, 2, 1), (645, 558, 1, 4), (578, 556, 1, 3), (598, 563, 2, 6), (623, 566, 1, 5)]
frame# 265  1822953788 [(628, 447, 1, 4), (604, 448, 0, 4), (584, 454, 1, 4), (648, 456, 2, 6), (564, 468, 2, 5), (664, 474, 2, 5), (671, 496, 2, 6), (553, 490, 2, 5), (552, 517, 0, 4), (672, 521, 1, 5), (560, 536, 2, 5), (664, 542, 1, 5), (576, 548, 2, 1), (645, 558, 1, 4), (577, 556, 1, 4), (597, 563, 2, 5), (624, 566, 1, 5)]
frame# 266  1822953822 [(627, 448, 1, 5), (604, 448, 0, 4), (584, 454, 1, 4), (648, 456, 2, 5), (563, 469, 2, 5), (664, 475, 2, 5), (672, 495, 2, 5), (552, 489, 2, 5), (552, 517, 0, 4), (672, 521, 1, 5), (559, 536, 2, 5), (664, 542, 1, 4), (576, 548, 2, 1), (577, 557, 1, 4), (598, 563, 2, 6), (644, 559, 1, 4), (623, 568, 1, 4)]
frame# 267  1822953855 [(604, 448, 0, 4), (628, 449, 1, 5), (583, 456, 1, 4), (563, 469, 2, 5), (647, 457, 2, 5), (663, 473, 2, 5), (554, 491, 2, 6), (672, 496, 2, 5), (672, 521, 1, 5), (551, 516, 0, 4), (559, 537, 2, 5), (663, 544, 1, 4), (577, 557, 1, 4), (644, 552, 2, 1), (597, 563, 2, 5), (644, 560, 1, 4), (623, 569, 1, 4)]
frame# 268  1822953888 [(628, 449, 1, 4), (603, 449, 0, 4), (583, 457, 1, 4), (648, 457, 2, 4), (564, 469, 2, 4), (663, 476, 2, 6), (553, 491, 2, 5), (672, 498, 2, 5), (672, 522, 1, 4), (550, 518, 0, 4), (560, 538, 2, 5), (662, 545, 1, 4), (576, 557, 1, 5), (644, 560, 1, 4), (596, 564, 2, 6), (622, 569, 1, 4)]
frame# 269  1822953922 [(628, 451, 1, 4), (600, 449, 0, 4), (582, 457, 1, 4), (647, 459, 2, 5), (562, 471, 2, 6), (663, 475, 2, 5), (552, 491, 2, 5), (670, 497, 2, 5), (672, 523, 1, 4), (549, 520, 0, 4), (560, 538, 2, 4), (661, 543, 1, 5), (644, 561, 1, 5), (576, 558, 1, 4), (596, 566, 2, 6), (622, 569, 1, 4)]
frame# 270  1822953955 [(661, 545, 1, 4), (576, 558, 1, 4), (644, 563, 1, 4), (620, 570, 1, 4), (595, 565, 2, 5), (599, 450, 0, 4), (628, 450, 1, 4), (581, 457, 1, 4), (646, 459, 2, 5), (562, 470, 2, 5), (662, 476, 2, 5), (551, 492, 2, 5), (670, 499, 2, 6), (548, 521, 0, 3), (672, 524, 1, 5), (558, 538, 2, 5)]
frame# 271  1822953988 [(627, 450, 1, 4), (600, 451, 0, 4), (580, 458, 1, 4), (646, 459, 2, 6), (561, 471, 2, 5), (661, 476, 2, 5), (552, 493, 2, 5), (670, 499, 2, 6), (548, 521, 0, 3), (671, 524, 1, 5), (558, 539, 2, 5), (659, 547, 1, 4), (576, 558, 1, 4), (644, 562, 1, 5), (595, 567, 2, 6), (620, 570, 1, 4)]
frame# 272  1822954022 [(626, 451, 1, 4), (600, 452, 0, 4), (580, 457, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (661, 478, 2, 5), (552, 494, 2, 5), (670, 499, 2, 5), (670, 526, 1, 5), (548, 522, 0, 3), (557, 539, 2, 5), (660, 546, 1, 4), (575, 560, 1, 4), (643, 562, 1, 5), (594, 567, 2, 6), (620, 570, 1, 4)]
frame# 273  1822954055 [(624, 452, 1, 4), (600, 452, 0, 4), (580, 458, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (660, 479, 2, 5), (552, 493, 2, 4), (669, 499, 2, 6), (548, 522, 0, 4), (670, 527, 1, 4), (557, 539, 2, 5), (661, 545, 1, 5), (575, 561, 1, 4), (643, 563, 1, 4), (594, 567, 2, 5), (620, 570, 1, 4)]
frame# 274  1822954088 [(600, 452, 0, 4), (624, 453, 1, 4), (581, 457, 1, 4), (644, 460, 2, 6), (560, 473, 2, 5), (659, 479, 2, 5), (549, 494, 2, 5), (669, 500, 2, 5), (547, 521, 0, 4), (669, 527, 1, 4), (556, 540, 2, 4), (660, 546, 1, 4), (574, 561, 1, 4), (642, 563, 1, 4), (593, 567, 2, 5), (620, 570, 1, 4)]
frame# 275  1822954122 [(600, 452, 0, 4), (624, 453, 1, 4), (580, 458, 1, 4), (644, 460, 2, 5), (560, 473, 2, 5), (659, 479, 2, 5), (549, 494, 2, 5), (668, 500, 2, 6), (547, 521, 0, 4), (669, 527, 1, 4), (556, 540, 2, 5), (660, 547, 1, 5), (574, 562, 1, 4), (641, 563, 1, 4), (593, 567, 2, 5), (620, 571, 1, 4)]
frame# 276  1822954155 [(600, 452, 0, 4), (624, 452, 1, 5), (581, 457, 1, 4), (644, 459, 2, 5), (560, 472, 2, 6), (660, 479, 2, 5), (550, 494, 2, 5), (668, 500, 2, 5), (547, 522, 0, 4), (668, 526, 1, 4), (556, 539, 2, 5), (661, 546, 1, 4), (575, 561, 1, 4), (642, 563, 1, 4), (593, 567, 2, 5), (620, 569, 1, 4)]
frame# 277  1822954188 [(624, 451, 1, 4), (601, 453, 0, 3), (581, 457, 1, 4), (645, 459, 2, 5), (561, 472, 2, 5), (660, 479, 2, 5), (551, 494, 2, 5), (669, 499, 2, 6), (548, 522, 0, 4), (669, 526, 1, 4), (557, 539, 2, 5), (661, 546, 1, 4), (575, 560, 1, 4), (643, 563, 1, 4), (593, 567, 2, 5), (620, 570, 1, 4)]
frame# 278  1822954222 [(625, 450, 1, 4), (601, 453, 0, 3), (580, 458, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (661, 478, 2, 6), (552, 494, 2, 5), (669, 499, 2, 5), (548, 522, 0, 4), (669, 525, 1, 4), (556, 539, 2, 5), (661, 546, 1, 5), (575, 559, 1, 4), (594, 566, 2, 6), (643, 562, 1, 4), (620, 570, 1, 4)]
frame# 279  1822954255 [(625, 451, 1, 4), (601, 452, 0, 4), (580, 458, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (660, 477, 2, 6), (552, 492, 2, 5), (669, 499, 2, 6), (548, 520, 0, 4), (669, 525, 1, 4), (556, 539, 2, 5), (661, 546, 1, 5), (575, 559, 1, 4), (594, 566, 2, 6), (643, 562, 1, 4), (620, 570, 1, 4)]
frame# 280  1822954288 [(625, 451, 1, 4), (601, 452, 0, 4), (580, 458, 1, 4), (644, 458, 2, 5), (561, 471, 2, 5), (660, 478, 2, 5), (550, 492, 2, 5), (669, 499, 2, 5), (548, 522, 0, 4), (669, 524, 1, 4), (556, 539, 2, 5), (660, 546, 1, 5), (575, 559, 1, 4), (594, 566, 2, 5), (642, 562, 1, 5), (620, 569, 1, 5)]
